id,ts,coin,horizon_hours,chosen_variant,chosen_p_up,lca_score,comparison_count,corrected_alpha,cleared_gate,k_sel,reason,prediction_ts,scores_json
125,1787223333265,BTC,24,original,0.4634146341463415,0,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >49.0pts above 50%, best was calibrated at +-50.0pts on n=4) -- defaulting to Original k-NN.",1787223327340,
126,1787223940781,LINK,12,original,1,0.8571428571428571,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >44.0pts above 50%, best was experimental at +35.7pts on n=7) -- defaulting to Original k-NN.",1787223931299,
127,1787223940964,LINK,24,experimental,0.5181099799170062,1,5,0.01,1,15,"experimental locally outperformed (100% correct on 7 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787223931491,
128,1787223940968,BTC,12,original,0.13333333333333333,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was calibrated at +0.0pts on n=10) -- defaulting to Original k-NN.",1787223931260,
129,1787223940970,BTC,24,original,0.6097560975609756,0.2,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787223931366,
130,1787223949868,BTC,24,original,0.6097560975609756,0.2,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787223944045,
131,1787223950197,BTC,24,original,0.6097560975609756,0.2,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787223944045,
132,1787224073358,LINK,24,experimental,0.5181099799170062,1,5,0.01,1,15,"experimental locally outperformed (100% correct on 7 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787223931491,
133,1787224076774,LINK,12,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787224070882,
134,1787224077362,LINK,24,challenger_calibrated,0.682,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 6 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787224071517,
135,1787224077784,BTC,12,original,0.13333333333333333,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was calibrated at +0.0pts on n=10) -- defaulting to Original k-NN.",1787224072115,
136,1787224078123,BTC,24,original,0.6097560975609756,0.2,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787224072403,
137,1787224085199,LINK,24,original,0.5333333333333333,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was challenger_calibrated at +50.0pts on n=5) -- defaulting to Original k-NN.",1787224079778,
138,1787224135742,LINK,24,original,0.5333333333333333,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was challenger_calibrated at +50.0pts on n=5) -- defaulting to Original k-NN.",1787224130015,
139,1787224136152,LINK,12,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787224130042,
140,1787224136450,BTC,12,original,0.13333333333333333,0.4,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was calibrated at +-10.0pts on n=10) -- defaulting to Original k-NN.",1787224130691,
141,1787224136951,BTC,24,original,0.6097560975609756,0.2,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787224130921,
142,1787224160171,LINK,24,original,0.5333333333333333,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was challenger_calibrated at +50.0pts on n=5) -- defaulting to Original k-NN.",1787224154675,
143,1787226451459,LINK,24,original,0.5333333333333333,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was challenger_calibrated at +50.0pts on n=5) -- defaulting to Original k-NN.",1787226444882,
144,1787226451588,LINK,12,original,0.9333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 11 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787226445238,
145,1787226451686,BTC,24,original,0.6097560975609756,0,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-50.0pts on n=5) -- defaulting to Original k-NN.",1787226444934,
146,1787226451732,BTC,12,calibrated,0.5217391304347826,0.8666666666666667,6,0.008333333333333333,1,15,"calibrated locally outperformed (87% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787226445465,
147,1787226452554,BTC,24,original,0.6097560975609756,0,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-50.0pts on n=5) -- defaulting to Original k-NN.",1787226444934,
148,1787226460557,BTC,24,original,0.6097560975609756,0,3,0.016666666666666666,0,15,"No variant's local edge cleared the significance bar (needed >47.6pts above 50%, best was calibrated at +-50.0pts on n=5) -- defaulting to Original k-NN.",1787226454751,
149,1787227254112,BTC,12,original,0.2,0.46153846153846156,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >32.3pts above 50%, best was calibrated at +-3.8pts on n=13) -- defaulting to Original k-NN.",1787227251362,
150,1787227254113,LINK,12,original,0.9333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 8 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787227251007,
151,1787227254163,BTC,24,original,0.7333333333333333,0,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >44.0pts above 50%, best was original at +-50.0pts on n=7) -- defaulting to Original k-NN.",1787227252619,
152,1787227254214,LINK,24,original,0.4,1,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >52.0pts above 50%, best was calibrated at +50.0pts on n=5) -- defaulting to Original k-NN.",1787227251167,
153,1787230499538,BTC,24,original,0.7333333333333333,0.09090909090909091,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >35.1pts above 50%, best was calibrated at +-40.9pts on n=11) -- defaulting to Original k-NN.",1787230495213,
154,1787230503699,LINK,24,original,0.4,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >69.1pts above 50%, best was experimental at +50.0pts on n=3) -- defaulting to Original k-NN.",1787230494086,
155,1787230504164,BTC,12,original,0.7333333333333333,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was challenger_calibrated at +50.0pts on n=5) -- defaulting to Original k-NN.",1787230495347,
156,1787230504207,LINK,12,original,0.8666666666666667,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >59.9pts above 50%, best was challenger_calibrated at +50.0pts on n=4) -- defaulting to Original k-NN.",1787230494123,
157,1787230504504,BTC,24,original,0.7333333333333333,0.09090909090909091,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >35.1pts above 50%, best was calibrated at +-40.9pts on n=11) -- defaulting to Original k-NN.",1787230495213,
158,1787230514461,BTC,24,original,0.7333333333333333,0.16666666666666666,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >47.5pts above 50%, best was original at +-33.3pts on n=6) -- defaulting to Original k-NN.",1787230508710,
159,1787238055671,LINK,24,original,0.6,1,4,0.0125,0,15,"No variant's local edge cleared the significance bar (needed >50.1pts above 50%, best was experimental at +50.0pts on n=5) -- defaulting to Original k-NN.",1787238052722,
160,1787238055818,BTC,12,original,0.8,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >53.5pts above 50%, best was challenger_calibrated at +30.0pts on n=5) -- defaulting to Original k-NN.",1787238052737,
161,1787238055822,LINK,12,original,0.8666666666666667,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >69.1pts above 50%, best was challenger_calibrated at +50.0pts on n=3) -- defaulting to Original k-NN.",1787238052722,
162,1787238055921,BTC,24,original,0.2,0.7777777777777778,4,0.0125,0,15,"No variant's local edge cleared the significance bar (needed >37.4pts above 50%, best was original at +27.8pts on n=9) -- defaulting to Original k-NN.",1787238052722,
163,1787248855389,LINK,24,experimental,0.5944438180636471,1,6,0.008333333333333333,1,15,"experimental locally outperformed (100% correct on 8 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787248851414,
164,1787248855483,LINK,12,original,0.8666666666666667,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787248851535,
165,1787248855567,BTC,12,original,0.8,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >59.9pts above 50%, best was original at +50.0pts on n=4) -- defaulting to Original k-NN.",1787248851742,
166,1787248855633,BTC,24,original,0.3333333333333333,0.3333333333333333,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was calibrated at +-16.7pts on n=6) -- defaulting to Original k-NN.",1787248851742,
167,1787259658411,LINK,24,calibrated,0.5,1,6,0.008333333333333333,1,15,"calibrated locally outperformed (100% correct on 8 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787259652351,
168,1787259658427,LINK,12,original,0.8666666666666667,0.625,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >42.3pts above 50%, best was challenger_flat at +12.5pts on n=8) -- defaulting to Original k-NN.",1787259652507,
169,1787259658551,BTC,24,original,1,0.75,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >33.6pts above 50%, best was calibrated at +25.0pts on n=12) -- defaulting to Original k-NN.",1787259652607,
170,1787259658580,BTC,12,original,1,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >42.3pts above 50%, best was challenger_calibrated at +0.0pts on n=8) -- defaulting to Original k-NN.",1787259653780,
171,1787267814621,LINK,24,challenger_calibrated,0.682,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 6 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787267801738,
172,1787267814692,LINK,12,calibrated,0.7586206896551724,0.9,6,0.008333333333333333,1,15,"calibrated locally outperformed (90% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787267801951,
174,1787267815243,BTC,24,original,0.571,1,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >56.6pts above 50%, best was challenger_calibrated at +50.0pts on n=3) -- defaulting to Original k-NN.",1787267803236,
173,1787267815247,BTC,12,challenger_calibrated,0.5,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787267802567,
175,1787267823360,LINK,24,original,1,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >69.1pts above 50%, best was experimental at +50.0pts on n=3) -- defaulting to Original k-NN.",1787267817075,
176,1787267823666,LINK,12,original,0.5333333333333333,0.5555555555555556,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >39.9pts above 50%, best was calibrated at +5.6pts on n=9) -- defaulting to Original k-NN.",1787267817304,
